Series,Industry,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
1,160,3219.8,3551.8,3795.4,4074.1,4262.2,4528.8,4753.5,5158.6,5641.9,6111,6646.4,7065.6,7440.9,7205.4,6657.1,6927.6,7884.8,8692.7,9667.8,10251.4,10672.6,11398,12374.7,13757.9,15986.7,16886,18396.1,19751.3,21609.6,23553.4,25744.4,27258.8,28173.5,29482.5,32116.1,34653.9,35800.5,35957.2,36083.3,36547,38133.3,39480.6,41841.5,44501.3,46736,49890.7,52827.1
2,160,16437.3,17189.6,17355.7,17368,17546.2,17864.2,17845.2,18086.5,19212.5,19170.7,19969.2,19878.2,19393.6,17963.5,15923.9,15980.5,16774.2,18101.2,19010.8,19315.1,19768.6,20979.3,22109.5,23881,26824.9,27590.3,28968,30572.2,31656.9,33698.7,35252.4,36670.1,36408.2,36107.4,37995.7,39237.8,38583.4,37996.7,37322.6,37688.7,38133.3,38525.8,39732.2,39816.5,40565.2,42337.6,43370.2
3,160,195.9,206.6,218.7,234.6,242.9,253.5,266.4,285.2,293.7,318.8,332.8,355.4,383.7,401.1,418.1,433.5,470.1,480.2,508.5,530.7,539.9,543.3,559.7,576.1,596,612,635,646.1,682.6,698.9,730.3,743.4,773.8,816.5,845.3,883.2,927.9,946.3,966.8,969.7,1000,1024.8,1053.1,1117.7,1152.1,1178.4,1218.1
1,161,694.9,773.7,877.5,986.9,1146.9,1302,1515.7,1731,2030.2,2375.7,2494.1,2811.6,3077.4,3489.5,3883.7,4088.8,4496.4,4563.4,5648.3,5961.6,6665,7735.8,8446.4,9255.9,10010.3,10967.6,12301.3,13605.3,15389.8,17342.9,19604.1,21280.9,22394.4,23904,26510.5,29234.9,30769.7,31449.9,31912.6,32825.1,35159.8,36349.5,38746.8,41273.7,43326.1,46315.3,49064.5
2,161,3741.2,4010.8,4288,4480.3,5050,5571.6,6165.9,6563.7,7315.4,8218.8,8185.5,8674.8,8955,9668.1,10367.8,10436.1,10974.3,10411.6,12175.6,12175.1,13478.9,15371,16199,16940.9,17414.6,18998.5,18866,19388.7,20610.8,22400.2,24521.6,26477.4,26997.7,27919.2,29893.5,31742.2,32652.3,32877.7,32863,33471.7,35159.8,35964.4,37639.4,39210.5,39723.4,41408.3,43866.3
3,161,185.7,192.9,204.6,220.3,227.1,233.7,245.8,263.7,277.5,289.1,304.7,324.1,343.7,360.9,374.6,391.8,409.7,438.3,463.9,489.7,494.5,503.3,521.4,546.4,574.8,577.3,652,701.7,746.7,774.2,799.5,803.7,829.5,856.2,886.8,921,942.3,956.6,971.1,980.7,1000,1010.7,1029.4,1052.6,1090.7,1118.5,1118.5
1,162,994.8,1107.6,1256.3,1412.9,1641.9,1864,2169.9,2478.2,2906.4,3401,3570.6,4025.1,4405.7,4995.5,5559.9,5853.6,6437.1,6533,8086.1,8534.8,9541.7,11074.7,12092,13250.8,14330.9,15495,16704.8,17683.6,19212.9,20863.1,22694.8,24509.3,25428,26688.7,29245.5,31818.5,32890.3,33234.7,33354.3,34063.1,36239.3,37399.3,39859.5,42450.3,44508.7,47570.2,50359.6
2,162,5923.5,6350.3,6789.2,7093.7,7995.6,8821.5,9762.4,10392.2,11582.5,13012.8,12960.1,13734.8,14178.5,15307.5,16415.3,16523.5,17375.6,16484.7,19277.5,19276.8,21341,24336.8,25647.8,26822.5,27572.5,29685,28333.8,27870.6,27243.2,28023.1,29678.9,30494.3,30655,31171.6,32977.5,34547.3,34902.6,34743.6,34347.7,34734,36239.3,37003.1,38720.3,40328.2,40807.7,42530.3,45024.2
3,162,167.9,174.4,185,199.2,205.4,211.3,222.3,238.5,250.9,261.4,275.5,293.1,310.7,326.3,338.7,354.3,370.5,396.3,419.5,442.7,447.1,455.1,471.5,494,519.8,522,589.6,634.5,705.2,744.5,764.7,803.7,829.5,856.2,886.8,921,942.3,956.6,971.1,980.7,1000,1010.7,1029.4,1052.6,1090.7,1118.5,1118.5
1,163,511.7,599.7,743.6,834.1,918.3,1041.1,1127.3,1252,1426.8,1670.5,1761.3,1862.6,1898.4,2092.3,2022.7,2184.6,2441.6,2746.6,3092.8,3216.2,3520.6,3837.3,4084.4,4423.6,4592.3,4899.9,5419.7,5906.8,6540.4,7253.5,7972.8,8544.5,8910.7,9493.3,10375.1,11370.3,12089.9,12445.5,12719.9,13145.3,14151.7,14640.3,15600.4,16561.9,17330.4,18541.3,19619.3
2,163,2074.8,2222.8,2516.5,2466,2535.3,2762.2,2931.2,3012.9,3146.7,3464.4,3489.4,3614,3755.1,4203.7,4128.9,4488.2,4959.8,5212.8,5621.4,5642.6,5861.1,6476.9,7330.1,8095.1,8977.7,9827.6,9890.8,9982,9947.2,11096.9,10429.4,10635,10743.6,11088.2,11712.8,12346,12834.8,13015.5,13095.3,13405,14151.7,14483.9,15153.9,15738.7,15892.4,16577.9,17333.1
3,163,246.6,269.8,295.5,338.2,362.2,376.9,384.6,415.6,453.4,482.2,504.8,515.4,505.6,497.7,489.9,486.7,492.3,526.9,550.2,570,600.7,592.5,557.2,546.5,511.5,498.6,548,591.7,657.5,653.6,764.5,803.4,829.4,856.2,885.8,921,942,956.2,971.3,980.6,1000,1010.8,1029.5,1052.3,1090.5,1118.4,1131.9
1,164,568.2,658.7,767.9,886.1,1008.2,1142.8,1235.1,1353.9,1519.1,1766.5,1881.6,2079.5,2205,2450.6,2575.1,2730.8,3127.5,3552.6,3905,4041,4625.7,4977.1,5358.2,6028.4,6498.7,7178.4,7802.9,8877.9,9824.4,10613.9,11133.8,12385.3,13841.7,14942,16757.2,18378.5,17918.5,16464.3,16014.6,15916,16057.3,16648,17305.1,18323.9,19193.4,20184,21183.8
2,164,4571.6,5265.7,5694,5987,6285,7027.6,6767.4,6381.2,6243.6,6319.9,5912.6,6523.3,6537.7,7174.2,6816.4,6763.5,7436.8,7837.1,8075.2,7916.1,9142.3,9213.9,9417.9,10109.7,10611.2,11434.4,12302.8,13548.7,14426.7,15153,15560,16940.4,18592.9,19601,21374.8,22876.5,21260.4,18978.1,17928,17111.8,16057.3,15735,15680.1,15980.7,16079.8,16346.5,16595.3
3,164,124.3,125.1,134.9,148,160.4,162.6,182.5,212.2,243.3,279.5,318.2,318.8,337.3,341.6,377.8,403.8,420.5,453.3,483.6,510.5,506,540.2,568.9,596.3,612.4,627.8,634.2,655.3,681,700.5,715.5,731.1,744.5,762.3,784,803.4,842.8,867.5,893.3,930.1,1000,1058,1103.6,1146.6,1193.6,1234.8,1276.5
1,165,1461.2,1694.2,1975,2278.9,2592.9,2939.2,3176.4,3482.2,3906.9,4543.3,4839.4,5348.3,5671.1,6302.8,6622.8,7023.3,8043.5,9136.9,10043.2,10393.2,11896.8,12800.7,13780.8,15504.4,16714,18261.8,17145.7,16819.7,15760.6,14588.5,12972.8,15545.3,18598.8,21224.7,25640.6,29851.7,30072.4,28875.8,29146.5,30131.2,31123.7,32380.9,33587.1,35214.5,36921.1,39038.8,41104.4
2,165,10334.5,11903.4,12871.7,13534,14207.8,15886.3,15298.3,14425.2,14114.1,14286.6,13365.8,14746.5,14778.9,16217.8,15409.1,15289.3,16811.4,17716.2,18254.6,17894.9,20666.9,20828.7,21289.9,22853.7,23987.3,25567.8,23707.2,22797.4,20743.4,18707.9,16359.8,19162.6,22367.2,24617.7,28809.3,32514,31607.9,30417.4,30740.1,30868.6,31123.7,31858.1,32501.9,33956.4,35127.8,36375.7,37858.9
3,165,141.4,142.3,153.4,168.4,182.5,185,207.6,241.4,276.8,318,362.1,362.7,383.7,388.6,429.8,459.4,478.5,515.7,550.2,580.8,575.6,614.6,647.3,678.4,696.8,714.3,723.2,737.8,759.8,779.8,793,811.2,831.5,862.2,890,918.1,951.4,949.3,948.2,976.1,1000,1016.4,1033.4,1037.1,1051.1,1073.2,1085.7
1,166,3439.5,3988,4648.7,5364.3,6103.4,6918.4,7476.9,8196.5,9196.2,10694.2,11391.2,12589.1,13349,14835.8,15589,16531.8,18933.2,21506.8,23640.2,24463.9,28003.2,30130.9,32438,36495.1,39342.2,42624.8,44003.4,47645.3,50009,51782.6,52188.4,55086.4,58325.5,59442.3,63867.2,66637.8,67772.2,65504.9,66697.9,69501.8,72598,75522.1,78436.8,82342.6,86329.5,91212.2,95999.7
2,166,24281.3,27967.5,30242.6,31798.8,33381.8,37325.6,35944,33892.7,33161.8,33566.9,31403.4,34647.5,34723.7,38104.4,36204.3,35922.8,39499,41625,42890,42044.9,48557.8,48937.9,50021.6,53695.6,56359.2,59568.4,59411.8,62528.3,63992.6,64630.6,63870.3,65483.9,67744.7,67064.1,69597.9,70732.5,70482.9,68073.3,69374.4,71071.8,72598,75210,76913.9,78634.2,81344.7,85862.9,89200.3
3,166,141.7,142.6,153.7,168.7,182.8,185.4,208,241.8,277.3,318.6,362.7,363.3,384.4,389.3,430.6,460.2,479.3,516.7,551.2,581.9,576.7,615.7,648.5,679.7,698.1,715.6,740.6,762,781.5,801.2,817.1,841.2,861,886.3,917.7,942.1,961.5,962.3,961.4,977.9,1000,1004.2,1019.8,1047.2,1061.3,1062.3,1076.2
1,167,12456.1,13579.1,14433.6,15818.6,18026.6,19539.6,22305.7,26195.2,28990.2,33571.2,35745.2,38928.3,45228.3,50557.3,53752.4,61180.4,67264.5,70835.5,74610.5,75972.5,82384.6,86393.6,92815.6,98863.7,106176.7,116483.5,123761.5,133821.5,150321.5,144685.5,147636.5,151250.5,163140.5,177408.5,187475.5,192794.5,197994.5,181936.5,185668.5,198741.5,214942,225962.5,244338.5,258131.5,266584.5,273893.5,282132.8
2,167,54050.8,56925.1,56753.3,58236.7,63576.4,66017.7,71518.4,78876.9,81021.7,87579.8,88920.9,93321.5,104194.2,112371,115167.5,126811.4,134337.1,135865.7,136215.1,132281.9,139089.7,141256.9,149112.3,155242.7,161749,172124.4,176814.8,184444,201403.5,186424,188798.3,190862,201065.5,207505,211371,207611.8,205877.6,191373.1,195091.4,204510.7,214942,221245.5,232459.8,241043.9,244046.8,245604.7,251212.9
3,167,230.5,238.5,254.3,271.6,283.5,296,311.9,332.1,357.8,383.3,402,417.1,434.1,449.9,466.7,482.5,500.7,521.4,547.7,574.3,592.3,611.6,622.5,636.8,656.4,676.7,699.9,725.5,746.4,776.1,782,792.5,811.4,855,887,928.6,961.7,950.7,951.7,971.8,1000,1021.3,1051.1,1070.9,1092.4,1115.2,1123.1
1,168,44394,49431,53861.6,60540.6,67542.1,73789.1,83654.1,95366.1,104553.1,114490.1,121990.1,132145.1,141479.1,149321.1,160809.2,176544.2,196407.2,208509.2,225571.2,231293.2,239602.2,253901.3,265863.3,274534.3,286273.3,306966,325299,342119,368408,384955,405538,426274.5,452160,475573.5,502321,521601.5,532894.5,529139.5,547655,579155,613976.5,639379,680428,733704,776830,797629,831748.6
2,168,249355.3,259424.3,252540.3,260087,272407.1,277740.5,290410.3,299519,300299.5,302423.2,306158.2,318128.5,326831.1,331648.5,343094.3,362815,387669.1,393779.4,407298.7,402029.6,408169,424777.5,437694.8,442249.3,450080.9,469585.9,485599.9,498325.2,523180.5,530061.7,543551.6,559235.1,575758.6,587241.9,601037.2,601881.9,589058.3,565373,577572.5,596182.6,613976.5,625827.8,650480.7,682744.4,705182.2,707548.2,737814.5
3,168,178,190.5,213.3,232.8,247.9,265.7,288.1,318.4,348.2,378.6,398.5,415.4,432.9,450.2,468.7,486.6,506.6,529.5,553.8,575.3,587,597.7,607.4,620.8,636,653.7,669.9,686.5,704.2,726.2,746.1,762.2,785.3,809.8,835.8,866.6,904.7,935.9,948.2,971.4,1000,1021.7,1046,1074.6,1101.6,1127.3,1127.3
1,169,10201.2,10696.9,11473.1,13534.4,15441.8,18314.9,20437.3,23004.5,24270.3,26343.3,27513.1,32081.3,37909.6,44853.2,47632,52878.1,58776.3,63266.2,64860.2,60966.6,66728.6,69897.3,75177.5,80576.9,84710.9,84546.3,90084.3,92593.6,95974.1,97908.2,99225.2,100811,103959.2,105257.4,109841.2,111087.8,112771.3,105267.8,106442.9,107699.2,111483,113084.3,120269.1,124357.6,130689.2,135162.6,140916.7
2,169,54229,53880.4,52541,55005.4,58558.3,64628.4,66873.4,68683.7,65415.1,64872.6,63258.7,71026.5,80831.9,93489.4,96919.3,104389,111028.1,114894.1,113654.7,101811.4,107002.6,111690.3,120236.8,129302.5,136003.7,134806.3,140303.3,139594.4,139575.1,137454.1,134360.3,132757.1,133780.2,131034.6,131215.9,128343.8,124268.5,111435.3,110577.6,109592.4,111483,111328.7,116451.3,118321.6,122249.3,123959.8,127761.8
3,169,188.1,198.5,218.4,246.1,263.7,283.4,305.6,334.9,371,406.1,434.9,451.7,469,479.8,491.5,506.5,529.4,550.6,570.7,598.8,623.6,625.8,625.2,623.2,622.9,627.2,642.1,663.3,687.6,712.3,738.5,759.4,777.1,803.3,837.1,865.5,907.5,944.7,962.6,982.7,1000,1015.8,1032.8,1051,1069,1090.4,1103
1,170,6275.2,6815,7323,8332,9025,9873.7,9559.4,9804.6,9807.1,9774.4,9769.9,10373,11000.2,12404,12772.5,14590.8,15824.6,15952.4,16021.2,15404.2,16213.8,17116.9,17071.5,18247.8,18317.6,18017.5,19044.2,19659.3,20362,20632.1,20708.3,20163.9,20126.3,19653.2,19742.9,19285.4,19890.8,18919.6,19395.2,19904,20878.6,21181.1,22457.8,23214.5,24340.3,25123.7,26137.2
2,170,16173.7,17271.2,18184.2,20062.5,21313,22719,21065.3,20305.3,18917.3,17477,16268.8,16488.9,16622.9,18007.6,18023.5,20023,21098.9,20916.8,20335.3,18957.8,18980,19062.2,18696.2,19612.4,18934.2,18158.8,19008.1,19722.8,20362,20540,20037,19343.8,19202.6,18760.4,18775.1,18626.2,19268.5,18573.6,19452,20108.3,20878.6,21125.4,22363.4,23163.4,23968.4,23984.9,25757.7
3,170,388,394.6,402.7,415.3,423.4,434.6,453.8,482.9,518.4,559.3,600.5,629.1,661.7,688.8,708.7,728.7,750,762.7,787.9,812.6,854.3,897.9,913.1,930.4,967.4,992.2,1001.9,996.8,1000,1004.5,1033.5,1042.4,1048.1,1047.6,1051.5,1035.4,1032.3,1018.6,997.1,989.8,1000,1002.6,1004.2,1002.2,1015.5,1047.5,1014.7
1,171,1514.4,1859,2120.7,2359.3,2787.1,3509.4,4208,4548.8,4960.1,5442.6,5192,5391.2,6053.4,7199.2,7855,8738.6,9892.4,10965.8,11927.4,11768.5,13181.2,13791.4,15335.5,17192.4,17783.1,17391,18864.2,19835.9,21031.1,21892,22724.6,23949.6,25700,26925.7,29148.5,30593.3,31779.3,30189.3,31323.1,32437.9,34340.8,34863.7,36960.5,38132.3,40188.2,41404.8,43147.7
2,171,10289.9,11502.7,12487.9,13337.1,14354.7,16778.3,18977.5,19667,20693,20771.4,17372.9,16639.6,17430.2,19442.4,19967.7,18619.9,20474.8,22245.6,23364.2,22257.5,23754.2,23580.7,25771.3,28419.3,28257,26959.1,28615.6,29323.1,30221.8,30501.7,30632.7,31171.8,32401.3,32562.6,33507.5,33819.3,34396.1,32371.2,33073,32818.3,34340.8,34127.6,35279.8,35986.1,37451.6,37893.2,38612.2
3,171,147.2,161.6,169.8,176.9,194.2,209.2,221.7,231.3,239.7,262,298.9,324,347.3,370.3,393.4,469.3,483.2,492.9,510.5,528.7,554.9,584.9,595.1,605,629.3,645.1,659.2,676.5,695.9,717.7,741.8,768.3,793.2,826.9,869.9,904.6,923.9,932.6,947.1,988.4,1000,1021.6,1047.6,1059.6,1073.1,1092.7,1117.5
1,172,2622.9,2783.5,2940.6,2978.4,3227,3471.8,3727.1,4513.9,4874.7,5243.8,4822.4,5170.4,5567.9,6155.2,6165.8,6972.8,7366.1,8019.1,8577,8867.2,9129.1,9437.1,10643.7,12492.3,13537.4,14349.9,15482.7,16304,17072.4,17575.5,18027.3,18354.9,18996.7,19275.6,20183.6,20500,20615.4,19033.4,19012,18989.9,19419.3,19699.5,20924.8,21642.2,22750.8,23503.8,24494.7
2,172,24319.7,23820.6,22920.3,22663.3,22523.5,21980.4,21208.4,20939.9,19408.9,17761.7,16617.2,16344.2,15897.2,17140.9,17362.9,19017.3,19260.4,19979.8,20205,19383.8,19148.9,19109.6,19838.6,22307.7,23635.9,24861.2,27195.5,27898.2,28875,28652.7,28630.5,27841.1,27090.9,25998.9,25923.9,25286.1,24103.2,21496.7,20797.5,20023.2,19419.3,18946.1,19583.7,19543.1,19991.3,19521.2,20344.3
3,172,107.9,116.9,128.3,131.4,143.3,157.9,175.7,215.6,251.2,295.2,290.2,316.3,350.2,359.1,355.1,366.7,382.4,401.4,424.5,457.5,476.7,493.8,536.5,560,572.7,577.2,569.3,584.4,591.3,613.4,629.7,659.3,701.2,741.4,778.6,810.7,855.3,885.4,914.2,948.4,1000,1039.8,1068.5,1107.4,1138,1204,1204
1,173,2914,3184.2,3351.8,3631.8,4026.1,4718.8,5269.9,5613.4,5998.4,6279.9,6438.3,8308.4,8976.2,10291.2,11597.3,13149.8,15274.3,16935.8,18517.1,17602.2,20538.2,21743.4,23348.5,25748.4,27482.7,28949.7,32052.1,34256,36929.3,39121.1,41255.8,44241,48161.6,51330.7,56276.3,59844.5,62452.1,59932.4,62166.4,64498.8,68397.1,69316.3,73629.1,76104.6,79877.3,82666.6,86159
2,173,14407.1,14472.7,13809.1,13665.6,13508.2,14195.2,14288.3,14116.5,13945.6,13568.7,13134.1,16217.5,16843.9,18551.4,20313.5,22335.9,25060.6,26496.7,27670.6,25552.5,29328.6,30258.5,31711.8,34273.2,35750,36467.4,39706,47755.5,49865.2,50620.5,55520.8,58113.7,61514.3,63135.2,66845,68635.2,68406.6,63735.3,64776.4,65921.1,68397.1,67567.3,70571.5,71462.1,73507.9,75071,76908.4
3,173,202.3,220,242.7,265.8,298,332.4,368.8,397.6,430.1,462.8,490.2,512.3,532.9,554.7,570.9,588.7,609.5,639.2,669.2,688.9,700.3,718.6,736.3,751.3,768.7,793.9,807.2,717.3,740.6,772.8,743.1,761.3,782.9,813,841.9,871.9,913,940.3,959.7,978.4,1000,1025.9,1043.3,1065,1086.6,1101.2,1120.3
1,174,2074.1,2129.5,2209.4,2289.8,2572.4,2788.7,3153.1,3549.1,3480,3693.6,3951.3,4377.8,4956.1,5602.2,5866.8,6241.6,6836.8,7154.8,7673.2,8015.3,8798.6,9525.2,10015.1,11208.7,11998.1,12403.2,13332.7,13840.8,14494.7,14914.1,15283.3,15734.1,16482.5,16926.7,17914.6,18404.5,18952.3,17951.1,18390.1,18846.3,19743.2,20014.5,21254.3,21969,23065.1,23872.3,24885.6
2,174,19490.9,19199.5,18631.1,18185.8,19571,20325.9,21566.2,22394.1,19345.2,18139.1,17096.2,16681.2,17287.5,18348.5,18030.1,17953.2,18945.1,18999.6,19196.3,18886.9,19833.9,20525.3,20571.7,21739.3,22174,23396.9,23376.7,23137.1,23047.9,23092.7,22583.1,22353.3,22385.6,22544.9,22400.9,21904.2,20991.3,19323.6,19157.3,19209.2,19743.2,19490.2,20330.3,20574.6,21210.5,21542.4,22456.7
3,174,106.4,110.9,118.6,125.9,131.4,137.2,146.2,158.5,179.9,203.6,231.1,262.4,286.7,305.3,325.4,347.7,360.9,376.6,399.7,424.4,443.6,464.1,486.8,515.6,541.1,530.1,570.3,598.2,628.9,645.8,676.8,703.9,736.3,750.8,799.7,840.2,902.9,929,960,981.1,1000,1026.9,1045.4,1067.8,1087.4,1108.2,1108.2
1,175,3923.8,4080.2,4168.8,4437.1,4844.4,5366.2,6124.4,6611.3,7213.4,7492.1,7864.7,8674.8,9932.4,10696.7,11138.6,12093.6,13406.4,14402.6,15142,15358.6,16889.1,17135.3,17713.2,18827.6,19649.1,19995.7,21336.7,21975.9,22831.4,23316,23693.2,23987.6,24689.8,24920,25912.9,26151.5,26554.9,24775.5,24997.7,25225.9,26033.6,26379.7,28028.3,28974.7,30419,31450.1,32767
2,175,22745.6,22767.6,21228.6,20778.4,21268,21982.8,22961.9,22301.6,21480.7,20172.5,19792.5,20697,22613.3,23140.1,23112,24149.5,25883.6,26582.1,26454.3,25668.6,27272.2,26976.7,27222.6,28585.7,29366.3,29279.4,30754.8,30912.4,31580.7,31048.6,30614.6,30557.1,30637.5,30248.2,30545.7,29916.5,29055.4,26318.5,25936.4,25726.6,26033.6,25895.2,27005.9,27303.2,27830,28047.9,28817.9
3,175,172.5,179.2,196.4,213.5,227.8,244.1,266.7,296.4,335.8,371.4,397.4,419.1,439.2,462.3,481.9,500.8,517.9,541.8,572.4,598.3,619.3,635.2,650.7,658.6,669.1,682.9,693.8,710.9,723,751,773.9,785,805.9,823.9,848.3,874.1,913.9,941.4,963.8,980.5,1000,1018.7,1037.9,1061.2,1093,1121.3,1137
1,176,2688.4,3095.2,3276.3,3684.7,4218.8,4791.5,5273.4,5595.5,5907.1,6228.1,6513.6,8314.4,8925.3,10321.2,11830.8,13443.9,15972.6,17939.9,20107,19641.2,23000,24999.1,27245.3,29595.7,31433.8,32824.1,35581.4,37238.5,39331.2,40852.2,42216.4,43153.4,44775.1,45599.4,47877.8,48749.6,50412.6,47913.2,49300.1,50767.9,53502.3,54214,57605.6,59550,62514.3,64624.6,67323.9
2,176,14372.8,16855.4,16850.1,17993.1,19515.3,21612.7,21805.3,20766.7,19326.3,18648.5,18609.7,22964.1,23173.3,25660,28330.4,30826.6,35557.9,38043.7,40010.1,37435.3,42302.7,45361.7,48626.5,50947.8,53618.1,54952.9,58602.1,60552.4,61400.6,61219.6,61448.9,61239.6,61564.6,60122.4,60406.2,59244,57859.3,52929.7,52720.5,52446.6,53502.3,52615.2,54575.9,55069.2,56651.8,57725.2,58906.3
3,176,187,183.6,194.4,204.8,216.2,221.7,241.8,269.4,305.6,334,350,362.1,385.2,402.2,417.6,436.1,449.2,471.6,502.5,524.7,543.7,551.1,560.3,580.9,586.3,597.3,607.2,615,640.6,667.3,687,704.7,727.3,758.4,792.6,822.9,871.3,905.2,935.1,968,1000,1030.4,1055.5,1081.4,1103.5,1119.5,1142.9
1,177,5657.2,6138.7,6764.1,7440.5,8188.1,9005.9,10084.9,10884.2,11950.4,13722.5,14914.3,16230.3,17998.7,19519.8,20930.2,22124.3,23961.3,25967.7,28009.1,29892.4,32112.9,33886.2,37778.4,40501.9,44999.4,44584.1,49143.4,52314.3,56141.7,59254.5,62205.8,64586.1,68148.9,70365.6,75122,77708.9,79871,79295.1,78963.8,78827.1,82659.3,86874.1,91218.2,93863.3,96980.9,99930.4,104158.5
2,177,38437.6,39145.9,37236.9,37583.4,39329,40179,41726.8,41359.4,39964,42690.7,44106.7,46088.2,48906.2,52071.6,54154.9,54848.8,56292.2,59060.4,63093.9,65629.8,69254.3,70386.9,74858.4,76164.1,80439.2,74718.8,78631.6,79783.3,79215.9,79101.1,78868,80988.9,82196.9,82216.4,84945.1,84975.6,86340.9,85681.3,83213.9,81061.4,82659.3,83827,84744.1,84907.7,85905.1,85832.3,87083.5
3,177,147.2,156.8,181.7,198,208.2,224.1,241.7,263.2,299,321.4,338.1,352.2,368,374.9,386.5,403.4,425.7,439.7,443.9,455.5,463.7,481.4,504.7,531.8,559.4,596.7,625,655.7,708.7,749.1,788.7,797.5,829.1,855.9,884.4,914.5,925.1,925.5,948.9,972.4,1000,1036.4,1076.4,1105.5,1128.9,1164.3,1196.1
1,178,896.9,895,1275.1,1408.8,1634.3,1954.4,1812.1,2506.9,2931.1,3282.6,3889.3,4579.9,5063.9,5639,6283.8,7142.8,8282.5,10037,10357.1,11324.1,12145.2,11627,12047.3,12110.9,11815.3,13256.4,16229.9,18741.3,21741.6,24588.9,27605.7,29662.5,32477.6,34652.5,38036.8,40472.2,44822.4,40588.9,40969.8,42215.9,44522,45149.2,47972.9,49605.9,52837.3,53843.8,57670.4
2,178,1363.2,1403.2,1323.4,1386.7,1589.1,1785.4,1983.2,2129.3,2227.2,2295.5,2406.8,2629.6,2897.9,3253.4,3544.5,3918,4023.5,4424.5,4597.9,4706.8,5170.7,4983.3,5685.3,6049.3,6254.1,6290.2,8522.6,11470.9,15853.1,24735.5,36765.2,38825.6,40750.2,41780,44001.8,44832.1,48673.2,43955.9,43214.4,43309.2,44522,43384.5,44344.4,44559.2,47541,45781.2,49034.8
3,178,657.9,637.8,963.5,1015.9,1028.4,1094.6,913.7,1177.4,1316.1,1430,1615.9,1741.7,1747.4,1733.2,1772.9,1823.1,2058.5,2268.5,2252.6,2405.9,2348.8,2333.2,2119,2002,1889.2,2107.5,1904.3,1633.8,1371.4,994.1,750.9,764,797,829.4,864.4,902.7,920.9,923.4,948.1,974.8,1000,1040.7,1081.8,1113.3,1111.4,1176.1,1176.1
1,179,6457.2,7064.4,7881.7,8766.9,9760.8,10847.6,12194,13316.3,14792.4,16779.1,18381.6,19937.3,22120.4,24192.9,26132.1,27787.3,30043.7,32506.2,35029.8,37233.8,39992.6,41948.6,45789.3,48970.9,53547.2,53615.2,59759.6,62890.9,66965.6,69647.1,72658.7,70647.2,69507.5,67006.4,66284.9,63494,67201.2,65653.8,68993,72566,77956.4,79129.3,84018.1,86934.5,91262.9,94473.4,98487
2,179,36142.5,37279.4,36301.7,37023.6,39019.9,40656.3,42747.7,42502.6,41606.8,43191.8,45005.9,47321.1,50800.1,54418.9,57088.6,58616.8,60187.5,62442.8,65223.7,67087.2,70098,71879,76575.2,79440.5,84118.7,81682.2,88364.4,90310.7,91948.1,91738.8,93081.6,89192.2,84378,78733,75369.7,69820.6,72883.3,70910,72595.5,74457.9,77956.4,76514.4,78508.4,79232.3,81353.5,81628.6,85096.5
3,179,178.7,189.5,217.1,236.8,250.1,266.8,285.3,313.3,355.5,388.5,408.4,421.3,435.4,444.6,457.7,474.1,499.2,520.6,537.1,555,570.5,583.6,598,616.4,636.6,656.4,676.3,696.4,728.3,759.2,780.6,792.1,823.8,851.1,879.5,909.4,922,925.9,950.4,974.6,1000,1034.2,1070.2,1097.2,1121.8,1157.4,1157.4
1,180,2787.6,2897.7,2772.5,2830.3,3390.5,3842.4,4176.8,4073,3938.6,3976.6,4262.6,4467.7,5330.6,5449.4,5903,6072.8,6635.4,7372,7953.1,7865.7,8990.4,9703.6,10378.8,11468.7,11766.6,12194.7,13761.8,12892.6,13528.9,12903.3,12772.3,14108.7,15262.5,15718.2,16944.8,18043.2,18525.1,16967,15495.1,16267.7,17330,18203.9,20300.8,20812.6,20209.1,19369.2,20152.8
2,180,12298.7,11935.1,10393.2,9859.8,10417.9,10940.5,11106.6,9859.5,8828.6,8203.7,8318.4,8545.8,9936.4,9860.1,10452.9,10543.2,11151.2,12057.1,12674.3,11868.7,13140,13825.2,14513.6,15486.8,15464.2,16966.6,18526,18247.2,18347.3,16702.3,15753.4,17073.7,18161.6,17896.4,18575.3,19164,19069.6,17316.1,15786.4,16531.3,17330,17879.3,19444.4,19347.5,18240.4,17123.1,17038.8
3,180,226.7,242.8,266.8,287.1,325.4,351.2,376.1,413.1,446.1,484.7,512.4,522.8,536.5,552.7,564.7,576,595,611.4,627.5,662.7,684.2,701.9,715.1,740.5,760.9,718.7,742.8,706.6,737.4,772.5,810.8,826.3,840.4,878.3,912.2,941.5,971.4,979.8,981.5,984.1,1000,1018.2,1044,1075.7,1107.9,1131.2,1182.8
